Id,Name,StageName,Amount,CloseDate,IsClosed,Owner.Name,Owner.IsActive,Account.Name
006gK00000MmBDuQAN,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Lost,11747,2026-05-10,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmB1oQAF,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Won,10823,2026-03-13,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmBCIQA3,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Lost,12236,2026-05-02,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmBCcQAN,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Lost,12138,2026-06-09,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmB1UQAV,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Won,10960,2026-02-01,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmBCwQAN,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Lost,12040,2026-04-17,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmBDaQAN,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Lost,11845,2026-04-02,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmBDGQA3,Hannah Smith Residence - 13.2kW Rooftop Solar,Closed Lost,11943,2026-05-25,true,Mia Kelly,true,Hannah Smith Residence
006gK00000MmBUhQAN,Harper Thompson Residence - 13.2kW Rooftop Solar,Prospecting,16640,2026-08-17,false,Mia Kelly,true,Harper Thompson Residence
006gK00000MlfznQAB,Harper Thompson Residence - 13.2kW Rooftop Solar,Needs Analysis,10624,2026-08-27,false,Mia Kelly,true,Harper Thompson Residence
006gK00000MmB9uQAF,Harper Thompson Residence - 13.2kW Rooftop Solar,Closed Won,15186,2026-05-12,true,Mia Kelly,true,Harper Thompson Residence
006gK00000MmB2yQAF,Harper Thompson Residence - 13.2kW Rooftop Solar,Closed Won,16577,2026-02-23,true,Mia Kelly,true,Harper Thompson Residence
006gK00000MmB4yQAF,Isabella Hall Residence - 13.2kW Rooftop Solar,Closed Lost,12604,2026-03-09,true,Mia Kelly,true,Isabella Hall Residence
006gK00000MmBURQA3,Isabella Hall Residence - 13.2kW Rooftop Solar,Id. Decision Makers,10752,2026-11-17,false,Mia Kelly,true,Isabella Hall Residence
006gK00000MmBBuQAN,Isabella Hall Residence - 13.2kW Rooftop Solar,Closed Lost,11546,2026-05-11,true,Mia Kelly,true,Isabella Hall Residence
006gK00000MlfzrQAB,Isabella Hall Residence - 13.2kW Rooftop Solar,Qualification,16000,2026-10-18,false,Mia Kelly,true,Isabella Hall Residence
006gK00000MmBCoQAN,Isabella Hall Residence - 13.2kW Rooftop Solar,Closed Lost,14056,2026-04-20,true,Mia Kelly,true,Isabella Hall Residence
006gK00000MmB5sQAF,Isabella Hall Residence - 13.2kW Rooftop Solar,Closed Lost,15344,2026-02-23,true,Mia Kelly,true,Isabella Hall Residence
006gK00000MmB2iQAF,James Nguyen Residence - 13.2kW Rooftop Solar,Closed Won,13563,2026-02-27,true,Mia Kelly,true,James Nguyen Residence
006gK00000MmBAYQA3,James Nguyen Residence - 13.2kW Rooftop Solar,Closed Won,14934,2026-04-27,true,Mia Kelly,true,James Nguyen Residence
006gK00000MmB9eQAF,James Nguyen Residence - 13.2kW Rooftop Solar,Closed Won,12424,2026-05-18,true,Mia Kelly,true,James Nguyen Residence
006gK00000MmB3cQAF,James Nguyen Residence - 13.2kW Rooftop Solar,Closed Won,16303,2026-02-13,true,Mia Kelly,true,James Nguyen Residence
006gK00000Mlg0JQAR,Jessica Silva Residence - 13.2kW Rooftop Solar,Qualification,14592,2026-07-24,false,Mia Kelly,true,Jessica Silva Residence
006gK00000MmB4aQAF,Jessica Silva Residence - 13.2kW Rooftop Solar,Closed Lost,15892,2026-03-15,true,Mia Kelly,true,Jessica Silva Residence
006gK00000MmBBWQA3,Jessica Silva Residence - 13.2kW Rooftop Solar,Closed Lost,14558,2026-05-20,true,Mia Kelly,true,Jessica Silva Residence
006gK00000MmBDCQA3,Joshua Patel Residence - 13.2kW Rooftop Solar,Closed Lost,11044,2026-04-11,true,Mia Kelly,true,Joshua Patel Residence
006gK00000MmB6GQAV,Joshua Patel Residence - 13.2kW Rooftop Solar,Closed Lost,12056,2026-02-17,true,Mia Kelly,true,Joshua Patel Residence
006gK00000MlfzHQAR,Layla Osman Residence - 13.2kW Rooftop Solar,Prospecting,14464,2026-09-30,false,Mia Kelly,true,Layla Osman Residence
006gK00000Mlg0ZQAR,Layla Osman Residence - 13.2kW Rooftop Solar,Needs Analysis,12672,2026-09-20,false,Mia Kelly,true,Layla Osman Residence
006gK00000MmB9yQAF,Layla Osman Residence - 13.2kW Rooftop Solar,Closed Won,12299,2026-06-25,true,Mia Kelly,true,Layla Osman Residence
006gK00000MmB32QAF,Layla Osman Residence - 13.2kW Rooftop Solar,Closed Won,13426,2026-01-08,true,Mia Kelly,true,Layla Osman Residence
006gK00000MmBV9QAN,Layla Osman Residence - 13.2kW Rooftop Solar,Prospecting,15232,2026-10-20,false,Mia Kelly,true,Layla Osman Residence
006gK00000MlfzbQAB,Lily Kelly Residence - 13.2kW Rooftop Solar,Qualification,10112,2026-08-21,false,Mia Kelly,true,Lily Kelly Residence
006gK00000MmBEoQAN,Lucas Tran Residence - 13.2kW Rooftop Solar,Closed Lost,10416,2026-04-19,true,Mia Kelly,true,Lucas Tran Residence
006gK00000MmB6gQAF,Lucas Tran Residence - 13.2kW Rooftop Solar,Closed Won,15813,2026-05-04,true,Mia Kelly,true,Lucas Tran Residence
006gK00000MmB1MQAV,Lucas Tran Residence - 13.2kW Rooftop Solar,Closed Won,17262,2026-02-03,true,Mia Kelly,true,Lucas Tran Residence
006gK00000Mlg03QAB,Mia Taylor Residence - 13.2kW Rooftop Solar,Qualification,16512,2026-10-24,false,Mia Kelly,true,Mia Taylor Residence
006gK00000MmB6aQAF,Mia Taylor Residence - 13.2kW Rooftop Solar,Closed Lost,11919,2026-03-29,true,Mia Kelly,true,Mia Taylor Residence
006gK00000MmBUxQAN,Mia Taylor Residence - 13.2kW Rooftop Solar,Id. Decision Makers,14720,2026-10-14,false,Mia Kelly,true,Mia Taylor Residence
006gK00000MmB1QQAV,Mia Taylor Residence - 13.2kW Rooftop Solar,Closed Won,14111,2026-03-19,true,Mia Kelly,true,Mia Taylor Residence
006gK00000MmBEQQA3,Mia Taylor Residence - 13.2kW Rooftop Solar,Closed Lost,13428,2026-04-28,true,Mia Kelly,true,Mia Taylor Residence
006gK00000MmBDWQA3,Mia Taylor Residence - 13.2kW Rooftop Solar,Closed Lost,10918,2026-05-19,true,Mia Kelly,true,Mia Taylor Residence
006gK00000MmB6kQAF,Mia Taylor Residence - 13.2kW Rooftop Solar,Closed Won,12926,2026-06-17,true,Mia Kelly,true,Mia Taylor Residence
006gK00000MmBAcQAN,Oliver Murphy Residence - 13.2kW Rooftop Solar,Closed Won,12048,2026-06-10,true,Mia Kelly,true,Oliver Murphy Residence
006gK00000MmB2KQAV,Oliver Murphy Residence - 13.2kW Rooftop Solar,Closed Won,16851,2026-03-05,true,Mia Kelly,true,Oliver Murphy Residence
006gK00000MmB3gQAF,Oliver Murphy Residence - 13.2kW Rooftop Solar,Closed Won,13152,2026-03-29,true,Mia Kelly,true,Oliver Murphy Residence
006gK00000MmB7eQAF,Oliver Murphy Residence - 13.2kW Rooftop Solar,Closed Won,15436,2026-05-27,true,Mia Kelly,true,Oliver Murphy Residence
006gK00000MmBBqQAN,Olivia Campbell Residence - 13.2kW Rooftop Solar,Closed Lost,14432,2026-06-27,true,Mia Kelly,true,Olivia Campbell Residence
006gK00000MmB40QAF,Olivia Campbell Residence - 13.2kW Rooftop Solar,Closed Won,13015,2026-02-07,true,Mia Kelly,true,Olivia Campbell Residence
006gK00000MmBAwQAN,Olivia Campbell Residence - 13.2kW Rooftop Solar,Closed Won,11922,2026-04-18,true,Mia Kelly,true,Olivia Campbell Residence
006gK00000MlfzPQAR,Olivia Campbell Residence - 13.2kW Rooftop Solar,Qualification,9600,2026-08-15,false,Mia Kelly,true,Olivia Campbell Residence
006gK00000Mlg0hQAB,Olivia Campbell Residence - 13.2kW Rooftop Solar,Needs Analysis,15616,2026-08-05,false,Mia Kelly,true,Olivia Campbell Residence
006gK00000MmB4uQAF,Olivia Campbell Residence - 13.2kW Rooftop Solar,Closed Lost,15755,2026-01-24,true,Mia Kelly,true,Olivia Campbell Residence
006gK00000MmB6CQAV,Robert Chen Residence - 13.2kW Rooftop Solar,Closed Lost,15207,2026-01-04,true,Mia Kelly,true,Robert Chen Residence
006gK00000MmBD8QAN,Robert Chen Residence - 13.2kW Rooftop Solar,Closed Lost,13930,2026-05-28,true,Mia Kelly,true,Robert Chen Residence
006gK00000MmB5cQAF,Ruby Harris Residence - 13.2kW Rooftop Solar,Closed Lost,12330,2026-02-27,true,Mia Kelly,true,Ruby Harris Residence
006gK00000MmBUVQA3,Ruby Harris Residence - 13.2kW Rooftop Solar,Id. Decision Makers,16128,2026-08-11,false,Mia Kelly,true,Ruby Harris Residence
006gK00000MmBCYQA3,Ruby Harris Residence - 13.2kW Rooftop Solar,Closed Lost,11295,2026-04-26,true,Mia Kelly,true,Ruby Harris Residence
006gK00000MlfzvQAB,Ruby Harris Residence - 13.2kW Rooftop Solar,Id. Decision Makers,13568,2026-07-12,false,Mia Kelly,true,Ruby Harris Residence
006gK00000MmB6WQAV,Ruby Harris Residence - 13.2kW Rooftop Solar,Closed Lost,15070,2026-02-13,true,Mia Kelly,true,Ruby Harris Residence
006gK00000MmBDSQA3,Ruby Harris Residence - 13.2kW Rooftop Solar,Closed Lost,13805,2026-04-05,true,Mia Kelly,true,Ruby Harris Residence
006gK00000MmBEAQA3,Samuel Fitzgerald Residence - 13.2kW Rooftop Solar,Closed Lost,10668,2026-05-04,true,Mia Kelly,true,Samuel Fitzgerald Residence
006gK00000MmB7OQAV,Samuel Fitzgerald Residence - 13.2kW Rooftop Solar,Closed Won,12676,2026-06-02,true,Mia Kelly,true,Samuel Fitzgerald Residence
006gK00000MmB24QAF,Samuel Fitzgerald Residence - 13.2kW Rooftop Solar,Closed Won,13837,2026-03-09,true,Mia Kelly,true,Samuel Fitzgerald Residence
006gK00000MmB3sQAF,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Won,11508,2026-02-09,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmBAoQAN,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Won,10542,2026-04-21,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmBEMQA3,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Lost,9162,2026-06-14,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmB2aQAF,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Won,12056,2026-03-01,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmBE2QAN,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Lost,9287,2026-05-07,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmB4qQAF,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Lost,11097,2026-03-11,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmBAAQA3,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Won,10793,2026-05-06,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmB4WQAV,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Lost,11234,2026-01-30,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmB1cQAF,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Won,12467,2026-01-30,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmB6SQAV,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Lost,10412,2026-03-31,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmB5AQAV,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Lost,10960,2026-01-20,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmBD4QAN,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Lost,9664,2026-04-14,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmB1wQAF,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Won,12330,2026-03-11,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmB9WQAV,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Won,11044,2026-05-21,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000Mlg0dQAB,Sarah Barnes Residence - 13.2kW Rooftop Solar,Prospecting,10240,2026-11-11,false,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmBCQQA3,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Lost,9914,2026-04-29,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmB6wQAF,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Won,11420,2026-04-28,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmBB8QAN,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Won,10416,2026-05-29,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmB9qQAF,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Won,10918,2026-06-28,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmB68QAF,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Lost,10549,2026-02-19,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmBAUQA3,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Won,10668,2026-06-13,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmB4CQAV,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Won,11371,2026-03-21,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmBCkQAN,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Lost,9789,2026-06-06,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmBDiQAN,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Lost,9412,2026-06-29,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmBBmQAN,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Lost,10166,2026-05-14,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmB3EQAV,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Won,11782,2026-02-19,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmBC6QAN,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Lost,10040,2026-06-21,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmBDOQA3,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Lost,9538,2026-05-22,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmB7aQAF,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Won,11170,2026-04-13,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MlfzLQAR,Sarah Barnes Residence - 13.2kW Rooftop Solar,Needs Analysis,12032,2026-11-21,false,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmB7GQAV,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Won,11295,2026-06-05,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmBBSQA3,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Won,10291,2026-04-06,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmB2GQAV,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Won,12193,2026-01-20,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmB5oQAF,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Lost,10686,2026-01-10,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmB2uQAF,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Won,11919,2026-01-10,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmB3YQAV,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Won,11645,2026-03-31,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmBEgQAN,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Lost,9036,2026-04-22,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MmB5UQAV,Sarah Barnes Residence - 13.2kW Rooftop Solar,Closed Lost,10823,2026-03-01,true,Mia Kelly,true,Sarah Barnes Residence
006gK00000MlfzjQAB,Sienna Lewis Residence - 13.2kW Rooftop Solar,Prospecting,13056,2026-07-06,false,Mia Kelly,true,Sienna Lewis Residence
006gK00000MmBUdQAN,Sienna Lewis Residence - 13.2kW Rooftop Solar,Needs Analysis,11264,2026-11-23,false,Mia Kelly,true,Sienna Lewis Residence
006gK00000Mlg0FQAR,Sophie Wilson Residence - 13.2kW Rooftop Solar,Needs Analysis,9216,2026-10-30,false,Mia Kelly,true,Sophie Wilson Residence
006gK00000MmBUpQAN,Sophie Wilson Residence - 13.2kW Rooftop Solar,Qualification,11776,2026-07-02,false,Mia Kelly,true,Sophie Wilson Residence
006gK00000MmBCAQA3,Thomas Hughes Residence - 13.2kW Rooftop Solar,Closed Lost,14307,2026-05-05,true,Mia Kelly,true,Thomas Hughes Residence
006gK00000MmB4KQAV,Thomas Hughes Residence - 13.2kW Rooftop Solar,Closed Won,12878,2026-03-19,true,Mia Kelly,true,Thomas Hughes Residence
006gK00000MmBBGQA3,Thomas Hughes Residence - 13.2kW Rooftop Solar,Closed Won,11797,2026-05-26,true,Mia Kelly,true,Thomas Hughes Residence
006gK00000MmB5EQAV,Thomas Hughes Residence - 13.2kW Rooftop Solar,Closed Lost,15618,2026-03-05,true,Mia Kelly,true,Thomas Hughes Residence
006gK00000MlfzXQAR,Zoe Foster Residence - 13.2kW Rooftop Solar,Id. Decision Makers,12544,2026-11-27,false,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB7WQAV,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Won,10964,2026-05-30,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB3AQAV,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Won,14933,2026-01-06,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmBEcQAN,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Lost,9300,2026-06-08,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB5kQAF,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Lost,13837,2026-02-25,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmBA6QAN,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Won,10670,2026-06-22,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmBD0QAN,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Lost,9789,2026-05-31,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB3oQAF,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Won,14659,2026-03-27,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmBAQQA3,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Won,10572,2026-04-30,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB2qQAF,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Won,15070,2026-02-25,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB4mQAF,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Lost,14248,2026-01-26,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB7CQAV,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Won,11062,2026-04-22,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmBAkQAN,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Won,10474,2026-06-07,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB2WQAV,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Won,15207,2026-01-16,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmBDKQA3,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Lost,9691,2026-04-08,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmBEIQA3,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Lost,9397,2026-05-01,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmBB4QAN,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Won,10376,2026-04-15,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB6sQAF,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Won,11159,2026-06-14,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB48QAF,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Won,14522,2026-02-05,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmBBOQA3,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Won,10278,2026-05-23,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB2CQAV,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Won,15344,2026-03-07,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmBBiQAN,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Lost,10181,2026-06-30,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB56QAF,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Lost,14111,2026-03-07,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB6OQAV,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Lost,13563,2026-02-15,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmBC2QAN,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Lost,10083,2026-05-08,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmBDyQAN,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Lost,9495,2026-06-23,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB1sQAF,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Won,15481,2026-01-26,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB4SQAV,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Lost,14385,2026-03-17,true,Mia Kelly,true,Zoe Foster Residence
006gK00000Mlg0VQAR,Zoe Foster Residence - 13.2kW Rooftop Solar,Qualification,15104,2026-07-30,false,Mia Kelly,true,Zoe Foster Residence
006gK00000MmBCMQA3,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Lost,9985,2026-06-15,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB1YQAV,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Won,15618,2026-03-17,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB64QAF,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Lost,13700,2026-01-06,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmBCgQAN,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Lost,9887,2026-04-23,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmBDeQAN,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Lost,9593,2026-05-16,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB9SQAV,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Won,10866,2026-04-07,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB3UQAV,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Won,14796,2026-02-15,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB5QQAV,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Lost,13974,2026-01-16,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB9mQAF,Zoe Foster Residence - 13.2kW Rooftop Solar,Closed Won,10768,2026-05-15,true,Mia Kelly,true,Zoe Foster Residence
006gK00000MmB9vQAF,Andrew Anderson Residence - 6.6kW Rooftop Solar,Closed Won,11154,2026-05-23,true,OrgFarm EPIC,false,Andrew Anderson Residence
006gK00000MmB3tQAF,Andrew Anderson Residence - 6.6kW Rooftop Solar,Closed Won,16577,2026-02-20,true,OrgFarm EPIC,false,Andrew Anderson Residence
006gK00000MmBUiQAN,Andrew Anderson Residence - 6.6kW Rooftop Solar,Qualification,14080,2026-08-30,false,OrgFarm EPIC,false,Andrew Anderson Residence
006gK00000MmBApQAN,Andrew Anderson Residence - 6.6kW Rooftop Solar,Closed Won,13363,2026-05-02,true,OrgFarm EPIC,false,Andrew Anderson Residence
006gK00000MlfzoQAB,Andrew Anderson Residence - 6.6kW Rooftop Solar,Id. Decision Makers,15872,2026-09-09,false,OrgFarm EPIC,false,Andrew Anderson Residence
006gK00000MmB2zQAF,Andrew Anderson Residence - 6.6kW Rooftop Solar,Closed Won,13837,2026-03-06,true,OrgFarm EPIC,false,Andrew Anderson Residence
006gK00000MmB6lQAF,Ava Mancini Residence - 6.6kW Rooftop Solar,Closed Won,9167,2026-06-28,true,OrgFarm EPIC,false,Ava Mancini
006gK00000MmB6bQAF,Ava Mancini Residence - 6.6kW Rooftop Solar,Closed Lost,16988,2026-01-09,true,OrgFarm EPIC,false,Ava Mancini
006gK00000MmBD5QAN,Ava Mancini Residence - 6.6kW Rooftop Solar,Closed Lost,12590,2026-04-25,true,OrgFarm EPIC,false,Ava Mancini
006gK00000MmB1RQAV,Ava Mancini Residence - 6.6kW Rooftop Solar,Closed Won,11371,2026-03-30,true,OrgFarm EPIC,false,Ava Mancini
006gK00000MmBDXQA3,Ava Mancini Residence - 6.6kW Rooftop Solar,Closed Lost,13695,2026-05-30,true,OrgFarm EPIC,false,Ava Mancini
006gK00000MmB69QAF,Ava Mancini Residence - 6.6kW Rooftop Solar,Closed Lost,15618,2026-03-02,true,OrgFarm EPIC,false,Ava Mancini
006gK00000MmBERQA3,Ava Mancini Residence - 6.6kW Rooftop Solar,Closed Lost,9608,2026-05-09,true,OrgFarm EPIC,false,Ava Mancini
006gK00000MmBBvQAN,Benjamin Walker Residence - 6.6kW Rooftop Solar,Closed Lost,7952,2026-05-22,true,OrgFarm EPIC,false,Benjamin Walker Residence
006gK00000MmB4zQAF,Benjamin Walker Residence - 6.6kW Rooftop Solar,Closed Lost,9864,2026-03-20,true,OrgFarm EPIC,false,Benjamin Walker Residence
006gK00000MmBCpQAN,Benjamin Walker Residence - 6.6kW Rooftop Solar,Closed Lost,10160,2026-05-01,true,OrgFarm EPIC,false,Benjamin Walker Residence
006gK00000MmB4XQAV,Benjamin Walker Residence - 6.6kW Rooftop Solar,Closed Lost,16303,2026-02-10,true,OrgFarm EPIC,false,Benjamin Walker Residence
006gK00000MlfzsQAB,Benjamin Walker Residence - 6.6kW Rooftop Solar,Id. Decision Makers,13440,2026-10-31,false,OrgFarm EPIC,false,Benjamin Walker Residence
006gK00000MmB5tQAF,Benjamin Walker Residence - 6.6kW Rooftop Solar,Closed Lost,12604,2026-03-06,true,OrgFarm EPIC,false,Benjamin Walker Residence
006gK00000MmBUSQA3,Benjamin Walker Residence - 6.6kW Rooftop Solar,Qualification,16000,2026-07-03,false,OrgFarm EPIC,false,Benjamin Walker Residence
006gK00000MmBBTQA3,Benjamin Walker Residence - 6.6kW Rooftop Solar,Closed Lost,13142,2026-04-17,true,OrgFarm EPIC,false,Benjamin Walker Residence
006gK00000MmBE3QAN,Charlotte King Residence - 6.6kW Rooftop Solar,Closed Lost,12259,2026-05-18,true,OrgFarm EPIC,false,Charlotte King Residence
006gK00000MmBD9QAN,Charlotte King Residence - 6.6kW Rooftop Solar,Closed Lost,10050,2026-06-08,true,OrgFarm EPIC,false,Charlotte King Residence
006gK00000MmB6DQAV,Charlotte King Residence - 6.6kW Rooftop Solar,Closed Lost,12467,2026-01-15,true,OrgFarm EPIC,false,Charlotte King Residence
